,Unnamed: 0,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Year_of_Sales,Hit
1919,3066,The Sims: Bustin' Out,GC,2003.0,Simulation,Electronic Arts,0.43,0.2,0.0,0.03,81.0,30.0,9.0,15.0,Maxis,T,13.0,0
1920,3067,BioShock Infinite,PC,2013.0,Shooter,Take-Two Interactive,0.29,0.3,0.0,0.07,94.0,68.0,8.5,7322.0,Irrational Games,M,3.0,0
1921,3069,Ratatouille,PSP,2007.0,Action,THQ,0.22,0.27,0.0,0.16,64.0,7.0,7.1,7.0,Locomotive Games,E,9.0,0
1922,3070,Lollipop Chainsaw,PS3,2012.0,Action,Warner Bros. Interactive Entertainment,0.27,0.2,0.11,0.08,67.0,37.0,7.1,199.0,Grasshopper Manufacture,M,4.0,0
1923,3071,Tom Clancy's EndWar,PS3,2008.0,Strategy,Ubisoft,0.33,0.22,0.01,0.1,76.0,33.0,6.6,42.0,Ubisoft Shanghai,T,8.0,0
1924,3072,Shrek: Hassle at the Castle,GBA,2002.0,Action,TDK Mediactive,0.47,0.17,0.0,0.01,71.0,7.0,7.4,5.0,TOSE,E,14.0,0
1925,3073,Suikoden IV,PS2,2004.0,Role-Playing,Konami Digital Entertainment,0.17,0.13,0.3,0.05,63.0,44.0,7.3,47.0,KCET,T,12.0,0
1926,3074,Gods Eater Burst,PSP,2010.0,Action,Namco Bandai Games,0.03,0.0,0.62,0.0,71.0,30.0,7.9,35.0,"Shift, Bandai Namco Games",T,6.0,0
1927,3075,Fist of the North Star: Ken's Rage,PS3,2010.0,Action,Ubisoft Annecy,0.06,0.03,0.55,0.01,60.0,30.0,6.9,29.0,"Koei, Omega Force",M,6.0,0
1928,3078,One Piece: Pirate Warriors 2,PS3,2013.0,Action,Namco Bandai Games,0.0,0.19,0.42,0.05,71.0,35.0,7.8,61.0,Omega Force,T,3.0,0
1929,3080,Brothers In Arms: Road to Hill 30,XB,2005.0,Shooter,Ubisoft,0.49,0.14,0.0,0.02,88.0,64.0,8.0,69.0,Gearbox Software,M,11.0,0
1930,3084,LEGO Jurassic World,XOne,2015.0,Action,Warner Bros. Interactive Entertainment,0.38,0.22,0.0,0.06,70.0,17.0,6.7,44.0,TT Games,E10+,1.0,0
1931,3085,Kung Fu Panda,PS2,2008.0,Action,Activision,0.24,0.0,0.0,0.41,73.0,6.0,8.6,5.0,Xpec,E10+,8.0,0
1932,3086,Freedom Wars,PSV,2014.0,Role-Playing,Sony Computer Entertainment,0.15,0.1,0.32,0.08,73.0,39.0,8.3,265.0,"Dimps Corporation, SCE Japan Studio",T,2.0,0
1933,3090,Shaun White Snowboarding,PS3,2008.0,Sports,Ubisoft,0.31,0.23,0.01,0.1,63.0,30.0,6.3,26.0,Ubisoft Montreal,T,8.0,0
1934,3091,Radiata Stories,PS2,2005.0,Role-Playing,Square Enix,0.18,0.14,0.29,0.05,74.0,36.0,9.0,54.0,Tri-Ace,T,11.0,0
1935,3094,F-Zero GX,GC,2003.0,Racing,Nintendo,0.41,0.11,0.12,0.02,89.0,50.0,8.5,161.0,Amusement Vision,T,13.0,0
1936,3095,Disney's Chicken Little,PS2,2005.0,Platform,Disney Interactive Studios,0.32,0.25,0.0,0.08,60.0,20.0,8.9,7.0,Avalanche Software,E10+,11.0,0
1937,3096,Scene It? Box Office Smash,X360,2008.0,Misc,Microsoft Game Studios,0.33,0.25,0.0,0.07,76.0,32.0,7.4,25.0,"Krome Studios, Screenlife Games",T,8.0,0
1938,3097,Yoshi Topsy-Turvy,GBA,2004.0,Platform,Nintendo,0.25,0.09,0.3,0.01,60.0,23.0,6.6,5.0,Artoon,E,12.0,0
1939,3098,Monster Jam: Maximum Destruction,PS2,2002.0,Racing,Ubisoft,0.32,0.25,0.0,0.08,47.0,11.0,6.0,6.0,Ubisoft,T,14.0,0
1940,3100,Tiger Woods PGA Tour 09,PS3,2008.0,Sports,Electronic Arts,0.34,0.22,0.0,0.1,82.0,34.0,7.2,9.0,EA Tiburon,E,8.0,0
1941,3102,Mortal Kombat,PSV,2012.0,Fighting,Warner Bros. Interactive Entertainment,0.42,0.13,0.0,0.1,85.0,51.0,7.8,192.0,NetherRealm Studios,M,4.0,0
1942,3104,Tiger Woods PGA Tour 09,X360,2008.0,Sports,Electronic Arts,0.35,0.23,0.0,0.07,84.0,41.0,7.8,29.0,EA Tiburon,E,8.0,0
1943,3105,Advance Wars 2: Black Hole Rising,GBA,2003.0,Strategy,Nintendo,0.47,0.17,0.0,0.01,89.0,34.0,9.4,97.0,Intelligent Systems,E,13.0,0
1944,3106,Wario: Master of Disguise,DS,2007.0,Platform,Nintendo,0.28,0.02,0.33,0.03,60.0,35.0,7.4,19.0,Suzak,E10+,9.0,0
1945,3108,The Last Story,Wii,2011.0,Role-Playing,Nintendo,0.3,0.13,0.18,0.04,80.0,61.0,8.4,179.0,"Mistwalker, Artoon",T,5.0,0
1946,3109,Drakengard,PS2,2003.0,Role-Playing,Square Enix,0.19,0.15,0.26,0.05,63.0,55.0,9.1,88.0,Cavia Inc.,M,13.0,0
1947,3112,Champions: Return to Arms,PS2,2005.0,Role-Playing,Sony Online Entertainment,0.32,0.25,0.0,0.08,77.0,48.0,8.8,43.0,Snowblind Studios,T,11.0,0
1948,3113,Harry Potter and the Goblet of Fire,PS2,2005.0,Action,Electronic Arts,0.54,0.02,0.0,0.09,68.0,29.0,6.7,48.0,Electronic Arts,E10+,11.0,0
1949,3119,Tiger Woods PGA Tour 10,X360,2009.0,Sports,Electronic Arts,0.39,0.2,0.0,0.06,80.0,51.0,6.9,20.0,EA Tiburon,E,7.0,0
1950,3120,007: Quantum of Solace,Wii,2008.0,Action,Activision,0.29,0.28,0.01,0.07,54.0,11.0,7.5,26.0,Treyarch,T,8.0,0
1951,3123,Farming Simulator 17,PC,2016.0,Simulation,Focus Home Interactive,0.03,0.58,0.0,0.04,64.0,5.0,8.0,20.0,Giants Software,E,0.0,0
1952,3127,Borderlands 2,PSV,2014.0,Shooter,Take-Two Interactive,0.32,0.16,0.01,0.15,64.0,31.0,7.6,358.0,Iron Galaxy Studios,M,2.0,0
1953,3129,Crash Bandicoot Purple: Ripto's Rampage,GBA,2004.0,Platform,Vivendi Games,0.46,0.17,0.0,0.01,67.0,23.0,6.6,12.0,Vicarious Visions,E,12.0,0
1954,3130,Assassin's Creed IV: Black Flag,PC,2013.0,Action,Ubisoft,0.22,0.38,0.0,0.05,84.0,10.0,7.7,1470.0,Ubisoft,M,3.0,0
1955,3131,Need For Speed: Undercover,Wii,2008.0,Racing,Electronic Arts,0.27,0.31,0.0,0.07,54.0,12.0,6.2,29.0,Exient Entertainment,T,8.0,0
1956,3132,Spyro: A Hero's Tail,PS2,2004.0,Platform,Vivendi Games,0.32,0.25,0.0,0.08,60.0,16.0,8.0,44.0,Eurocom Entertainment Software,E,12.0,0
1957,3133,Crash: Twinsanity,PS2,2004.0,Platform,Vivendi Games,0.32,0.25,0.0,0.08,64.0,38.0,8.0,129.0,Traveller's Tales,E,12.0,0
1958,3134,The LEGO Movie Videogame,WiiU,2014.0,Action,Warner Bros. Interactive Entertainment,0.33,0.23,0.03,0.05,68.0,5.0,7.7,25.0,TT Games,E10+,2.0,0
1959,3135,Max Payne 2: The Fall of Max Payne,XB,2003.0,Shooter,Take-Two Interactive,0.47,0.15,0.0,0.02,84.0,34.0,8.4,49.0,Remedy Entertainment,M,13.0,0
1960,3137,Drawn to Life: The Next Chapter,DS,2009.0,Puzzle,THQ,0.44,0.14,0.0,0.06,72.0,21.0,7.7,22.0,5TH Cell,E,7.0,0
1961,3138,GoldenEye: Rogue Agent,PS2,2004.0,Shooter,Electronic Arts,0.54,0.02,0.0,0.09,60.0,38.0,7.0,32.0,EA LA,T,12.0,0
1962,3139,WWE 2K15,X360,2014.0,Sports,Take-Two Interactive,0.38,0.2,0.0,0.06,50.0,5.0,4.0,65.0,Yuke's,T,2.0,0
1963,3141,Star Ocean: First Departure,PSP,2007.0,Role-Playing,Square Enix,0.2,0.13,0.22,0.09,74.0,32.0,7.4,28.0,TOSE,T,9.0,0
1964,3142,James Bond 007: Everything or Nothing,XB,2004.0,Shooter,Electronic Arts,0.43,0.19,0.0,0.02,83.0,51.0,7.4,27.0,EA Redwood Shores,T,12.0,0
1965,3143,X2: Wolverine's Revenge,PS2,2003.0,Platform,Activision,0.31,0.24,0.0,0.08,58.0,24.0,7.2,13.0,GenePool,T,13.0,0
1966,3144,NBA Live 06,XB,2005.0,Sports,Electronic Arts,0.57,0.04,0.0,0.03,79.0,30.0,6.4,15.0,EA Canada,E,11.0,0
1967,3149,Rayman 3D,3DS,2011.0,Platform,Ubisoft,0.23,0.35,0.0,0.06,61.0,39.0,6.6,48.0,Ubisoft Casablanca,E,5.0,0
1968,3150,Football Manager 2014,PC,2013.0,Sports,Sega,0.0,0.6,0.0,0.03,85.0,41.0,5.5,275.0,Sports Interactive,E,3.0,0
1969,3152,TimeSplitters 2,XB,2002.0,Shooter,Eidos Interactive,0.29,0.33,0.0,0.01,88.0,20.0,7.7,34.0,Free Radical Design,T,14.0,0
1970,3153,Onimusha: Dawn of Dreams,PS2,2006.0,Action,Capcom,0.15,0.12,0.34,0.04,81.0,45.0,8.9,62.0,Capcom,M,10.0,0
1971,3154,Sengoku Basara: Samurai Heroes,PS3,2010.0,Action,Capcom,0.17,0.04,0.4,0.02,61.0,37.0,7.9,29.0,Capcom,T,6.0,0
1972,3155,Stuntman: Ignition,X360,2007.0,Racing,THQ,0.25,0.31,0.0,0.07,75.0,38.0,7.3,31.0,Paradigm Entertainment,T,9.0,0
1973,3156,Real Heroes: Firefighter,Wii,2009.0,Action,Rondomedia,0.56,0.04,0.0,0.05,67.0,18.0,8.2,10.0,Epicenter Studios,E10+,7.0,0
1974,3157,Dishonored 2,PS4,2016.0,Action,Bethesda Softworks,0.22,0.32,0.0,0.1,88.0,56.0,7.7,569.0,Arkane Studios,M,0.0,0
1975,3161,The Crew,XOne,2014.0,Racing,Ubisoft,0.25,0.34,0.0,0.05,64.0,18.0,5.9,176.0,"Ubisoft Reflections, Ivory Tower",T,2.0,0
1976,3162,Dragon Ball: Raging Blast 2,X360,2010.0,Fighting,Namco Bandai Games,0.49,0.09,0.01,0.05,57.0,33.0,7.4,30.0,Spike,T,6.0,0
1977,3166,NHL 13,PS3,2012.0,Sports,Electronic Arts,0.33,0.21,0.0,0.09,84.0,22.0,6.8,60.0,Electronic Arts,E10+,4.0,0
1978,3167,Dead or Alive 5,PS3,2012.0,Fighting,Tecmo Koei,0.23,0.14,0.2,0.07,74.0,34.0,7.7,109.0,Team Ninja,M,4.0,0
1979,3168,Evolve,XOne,2015.0,Shooter,Take-Two Interactive,0.37,0.2,0.0,0.06,74.0,31.0,5.1,336.0,Turtle Rock Studios,M,1.0,0
1980,3169,Lemony Snicket's A Series of Unfortunate Events,PS2,2004.0,Platform,Activision,0.31,0.24,0.0,0.08,63.0,25.0,5.7,12.0,Adrenium,E,12.0,0
1981,3170,Lost Planet: Extreme Condition,PS3,2008.0,Shooter,Capcom,0.31,0.17,0.07,0.08,67.0,34.0,7.0,36.0,Capcom,T,8.0,0
1982,3171,X-Men Legends II: Rise of Apocalypse,PS2,2005.0,Role-Playing,Activision,0.53,0.02,0.0,0.09,82.0,44.0,7.3,41.0,Raven Software,T,11.0,0
1983,3175,LEGO Star Wars II: The Original Trilogy,X360,2006.0,Action,LucasArts,0.55,0.03,0.0,0.05,81.0,50.0,8.0,45.0,Traveller's Tales,E10+,10.0,0
1984,3178,Rock Band 3,Wii,2010.0,Misc,MTV Games,0.53,0.06,0.0,0.04,91.0,10.0,6.9,36.0,Backbone Entertainment,T,6.0,0
1985,3179,Dragon Age II,PC,2011.0,Action,Electronic Arts,0.23,0.33,0.0,0.08,82.0,45.0,4.5,4533.0,BioWare,M,5.0,0
1986,3180,Tony Hawk's Pro Skater 2x,XB,2001.0,Sports,Activision,0.41,0.19,0.0,0.03,78.0,24.0,8.8,5.0,Treyarch,T,15.0,0
1987,3181,NBA Live 08,PS3,2007.0,Sports,Electronic Arts,0.56,0.02,0.01,0.05,73.0,28.0,6.8,10.0,EA Canada,E,9.0,0
1988,3183,FIFA Soccer 2003,XB,2002.0,Sports,Electronic Arts,0.2,0.4,0.0,0.04,88.0,11.0,7.7,11.0,EA Canada,E,14.0,0
1989,3185,The Lord of the Rings: Conquest,X360,2009.0,Action,Electronic Arts,0.37,0.2,0.0,0.06,55.0,58.0,7.0,110.0,Pandemic Studios,T,7.0,0
1990,3186,Far Cry 4,PC,2014.0,Shooter,Ubisoft,0.15,0.44,0.0,0.04,80.0,17.0,6.7,1064.0,Ubisoft Montreal,M,2.0,0
1991,3188,NASCAR 06: Total Team Control,PS2,2005.0,Racing,Electronic Arts,0.53,0.02,0.0,0.09,78.0,18.0,7.7,18.0,EA Sports,E,11.0,0
1992,3192,Iron Man,PSP,2008.0,Action,Sega,0.46,0.09,0.0,0.09,44.0,7.0,6.5,16.0,Artificial Mind and Movement,T,8.0,0
1993,3193,White Knight Chronicles II,PS3,2010.0,Role-Playing,Sony Computer Entertainment,0.23,0.09,0.27,0.04,60.0,45.0,7.1,64.0,Level 5,T,6.0,0
1994,3195,Juiced 2: Hot Import Nights,X360,2007.0,Racing,THQ,0.22,0.34,0.0,0.07,68.0,24.0,7.6,21.0,Juice Games,T,9.0,0
1995,3196,Wolfenstein,PS3,2009.0,Shooter,Activision,0.25,0.27,0.0,0.11,71.0,58.0,7.4,77.0,"id Software, Raven Software",M,7.0,0
1996,3197,The Walking Dead: Survival Instinct,X360,2013.0,Shooter,Activision,0.46,0.11,0.0,0.05,32.0,30.0,4.0,410.0,Terminal Reality,M,3.0,0
1997,3198,The Sims 3: Generations,PC,2011.0,Simulation,Electronic Arts,0.4,0.23,0.0,0.0,70.0,22.0,3.6,81.0,The Sims Studio,T,5.0,0
1998,3199,Ape Escape 2,PS2,2002.0,Platform,Sony Computer Entertainment,0.12,0.09,0.38,0.03,82.0,31.0,8.4,32.0,SCE Japan Studio,E,14.0,0
1999,3202,Sega Rally Revo,PS3,2007.0,Racing,Sega,0.07,0.42,0.0,0.14,75.0,40.0,7.0,20.0,SEGA Racing Studio,E,9.0,0
2000,3203,Shin Megami Tensei: Persona 3 FES,PS2,2007.0,Role-Playing,Tecmo Koei,0.22,0.2,0.16,0.05,89.0,25.0,8.3,296.0,Atlus Co.,M,9.0,0
2001,3204,FIFA Soccer 2002,PS2,2001.0,Sports,Electronic Arts,0.31,0.24,0.0,0.08,82.0,17.0,5.8,28.0,EA Sports,E,15.0,0
2002,3205,Angry Birds Trilogy,3DS,2012.0,Action,Activision,0.38,0.2,0.0,0.05,62.0,7.0,4.6,20.0,Exient Entertainment,E,4.0,0
2003,3207,Condemned 2: Bloodshot,X360,2008.0,Action,Sega,0.38,0.19,0.0,0.06,80.0,76.0,8.4,178.0,Monolith Productions,M,8.0,0
2004,3208,Okami,PS2,2006.0,Action,Capcom,0.11,0.03,0.15,0.34,93.0,69.0,9.3,327.0,Clover Studio,T,10.0,0
2005,3209,Shin Megami Tensei: Persona 3 Portable,PSP,2009.0,Role-Playing,Ghostlight,0.18,0.06,0.34,0.05,89.0,40.0,8.3,317.0,Atlus,M,7.0,0
2006,3211,NHL 2001,PS,2000.0,Sports,Electronic Arts,0.35,0.24,0.0,0.04,88.0,10.0,7.7,7.0,Page 44 Studios,E,16.0,0
2007,3212,Crysis 3,PC,2013.0,Shooter,Electronic Arts,0.17,0.39,0.0,0.07,76.0,47.0,6.5,1223.0,Crytek,M,3.0,0
2008,3213,Buzz Lightyear of Star Command,PS,2000.0,Platform,Activision,0.35,0.24,0.0,0.04,54.0,10.0,5.3,4.0,Traveller's Tales,E,16.0,0
2009,3214,NHL 16,PS4,2015.0,Sports,Electronic Arts,0.36,0.16,0.0,0.11,78.0,28.0,5.5,157.0,"EA Sports, EA Canada",E10+,1.0,0
2010,3218,Tony Hawk's Project 8,PS3,2006.0,Sports,Activision,0.3,0.22,0.01,0.1,76.0,43.0,7.2,14.0,Neversoft Entertainment,T,10.0,0
2011,3219,Ghostbusters: The Video Game,X360,2009.0,Action,Atari,0.43,0.14,0.0,0.06,79.0,53.0,8.5,125.0,Terminal Reality,T,7.0,0
2012,3220,XCOM: Enemy Unknown,X360,2012.0,Strategy,Take-Two Interactive,0.36,0.21,0.0,0.05,90.0,35.0,8.3,366.0,Firaxis Games,M,4.0,0
2013,3224,Tony Hawk's American Wasteland,XB,2005.0,Sports,Activision,0.4,0.2,0.0,0.03,77.0,40.0,7.7,15.0,Neversoft Entertainment,T,11.0,0
2014,3226,Wild ARMs 3,PS2,2002.0,Role-Playing,Ubisoft,0.16,0.13,0.29,0.04,78.0,30.0,8.4,38.0,"Media Vision, Contrail",T,14.0,0
2015,3229,Madden NFL 07,GC,2006.0,Sports,Electronic Arts,0.48,0.13,0.0,0.02,82.0,14.0,9.2,5.0,EA Tiburon,E,10.0,0
2016,3232,Tiger Woods PGA Tour 2004,XB,2003.0,Sports,Electronic Arts,0.47,0.13,0.0,0.02,89.0,18.0,8.2,14.0,EA Sports,E,13.0,0
2017,3234,Tak 2: The Staff of Dreams,PS2,2004.0,Platform,THQ,0.3,0.24,0.0,0.08,71.0,31.0,8.0,10.0,Avalanche Software,E,12.0,0
2018,3235,Just Dance 3,PS3,2011.0,Misc,Ubisoft,0.33,0.2,0.0,0.09,75.0,5.0,6.0,7.0,Ubisoft,E10+,5.0,0
2019,3236,LEGO Pirates of the Caribbean: The Video Game,3DS,2011.0,Action,Disney Interactive Studios,0.29,0.27,0.0,0.06,71.0,16.0,7.3,20.0,Traveller's Tales,E10+,5.0,0
2020,3237,Donkey Kong Barrel Blast,Wii,2007.0,Racing,Nintendo,0.19,0.26,0.11,0.06,46.0,34.0,6.8,26.0,Paon Corporation,E,9.0,0
2021,3240,Viewtiful Joe,GC,2003.0,Action,Capcom,0.38,0.1,0.12,0.02,93.0,52.0,8.3,115.0,Clover Studio,T,13.0,0
2022,3241,The Urbz: Sims in the City,GBA,2004.0,Simulation,Electronic Arts,0.37,0.22,0.0,0.03,72.0,6.0,9.2,25.0,Griptonite Games,E,12.0,0
2023,3243,Guitar Hero: Metallica,PS3,2009.0,Misc,Activision,0.28,0.24,0.0,0.1,86.0,44.0,8.0,48.0,Neversoft Entertainment,T,7.0,0
2024,3245,Strike Force Bowling,PS2,2004.0,Sports,Play It,0.3,0.24,0.0,0.08,48.0,14.0,6.8,4.0,Lab Rats Games,E,12.0,0
2025,3247,Red Steel 2,Wii,2010.0,Shooter,Ubisoft,0.35,0.2,0.01,0.06,80.0,73.0,8.6,178.0,Ubisoft Paris,T,6.0,0
2026,3249,XGRA: Extreme G-Racing Association,PS2,2004.0,Racing,Eidos Interactive,0.3,0.24,0.0,0.08,68.0,23.0,8.6,8.0,Acclaim Studios Cheltenham,T,12.0,0
2027,3250,Mafia III,XOne,2016.0,Action,Take-Two Interactive,0.28,0.29,0.0,0.05,67.0,20.0,4.6,274.0,Hangar 13,M,0.0,0
2028,3256,Prince of Persia: The Forgotten Sands,X360,2010.0,Action,Ubisoft,0.3,0.26,0.0,0.06,74.0,69.0,7.8,112.0,Ubisoft Montreal,T,6.0,0
2029,3257,Warriors Orochi 3,PS3,2011.0,Action,Ubisoft Annecy,0.0,0.04,0.57,0.01,70.0,17.0,7.9,35.0,Omega Force,T,5.0,0
2030,3259,DJ Hero 2,Wii,2010.0,Misc,Activision,0.48,0.09,0.0,0.04,88.0,20.0,7.5,17.0,FreeStyleGames,T,6.0,0
2031,3264,Tiger Woods PGA Tour 12: The Masters,X360,2011.0,Sports,Electronic Arts,0.4,0.16,0.0,0.05,80.0,50.0,6.1,25.0,Electronic Arts,E,5.0,0
2032,3266,Wall-E,X360,2008.0,Platform,THQ,0.29,0.26,0.0,0.07,50.0,32.0,6.3,6.0,Heavy Iron Studios,E,8.0,0
2033,3269,Harry Potter and the Half-Blood Prince,DS,2009.0,Action,Electronic Arts,0.2,0.34,0.0,0.07,48.0,9.0,4.3,7.0,EA Bright Light,E,7.0,0
2034,3270,NieR,PS3,2010.0,Role-Playing,Square Enix,0.17,0.18,0.2,0.07,68.0,58.0,8.4,263.0,Cavia Inc.,M,6.0,0
2035,3271,2014 FIFA World Cup Brazil,PS3,2014.0,Sports,Electronic Arts,0.15,0.36,0.01,0.09,73.0,33.0,4.3,87.0,EA Canada,E,2.0,0
2036,3273,NBA 2K9,PS3,2008.0,Sports,Take-Two Interactive,0.56,0.0,0.0,0.05,82.0,30.0,7.0,37.0,Visual Concepts,E,8.0,0
2037,3276,NFL Fever 2003,XB,2002.0,Sports,Microsoft Game Studios,0.46,0.13,0.0,0.02,72.0,25.0,8.6,12.0,Microsoft Game Studios,E,14.0,0
2038,3277,Samurai Warriors 2,PS2,2006.0,Action,Tecmo Koei,0.02,0.02,0.57,0.01,58.0,26.0,8.8,13.0,Omega Force,T,10.0,0
2039,3278,Wet,PS3,2009.0,Shooter,Bethesda Softworks,0.22,0.27,0.01,0.11,70.0,61.0,6.4,55.0,Artificial Mind and Movement,M,7.0,0
2040,3279,Cooking Mama 4: Kitchen Magic!,3DS,2011.0,Simulation,505 Games,0.5,0.07,0.0,0.05,56.0,6.0,6.0,7.0,Cooking Mama Limited,E,5.0,0
2041,3280,Scribblenauts: Unlimited,3DS,2012.0,Action,Warner Bros. Interactive Entertainment,0.56,0.01,0.0,0.05,73.0,13.0,7.4,21.0,5TH Cell,E10+,4.0,0
2042,3283,Fire Emblem: Shadow Dragon,DS,2008.0,Role-Playing,Nintendo,0.29,0.02,0.27,0.03,81.0,42.0,7.0,106.0,Intelligent Systems,E10+,8.0,0
2043,3284,Plants vs. Zombies: Garden Warfare,PS4,2014.0,Shooter,Electronic Arts,0.21,0.29,0.01,0.1,75.0,23.0,7.6,259.0,PopCap,E10+,2.0,0
2044,3285,Metroid Prime: Trilogy,Wii,2009.0,Shooter,Nintendo,0.42,0.05,0.0,0.14,91.0,48.0,9.3,316.0,Retro Studios,T,7.0,0
2045,3286,Robotech: Battlecry,PS2,2002.0,Shooter,TDK Mediactive,0.3,0.23,0.0,0.08,72.0,20.0,8.5,8.0,Vicious Cycle,T,14.0,0
2046,3288,Disney Universe,PS3,2011.0,Action,Disney Interactive Studios,0.3,0.22,0.0,0.09,70.0,29.0,6.9,13.0,Eurocom Entertainment Software,E10+,5.0,0
2047,3290,Jak and Daxter: The Lost Frontier,PSP,2009.0,Platform,Sony Computer Entertainment,0.18,0.27,0.0,0.15,71.0,47.0,6.3,28.0,High Impact Games,E10+,7.0,0
2048,3291,Texas Hold 'Em Poker,GBA,2004.0,Misc,Majesco Entertainment,0.44,0.16,0.0,0.01,49.0,7.0,6.8,6.0,Skyworks Technologies,E,12.0,0
2049,3292,Time Crisis 3,PS2,2003.0,Shooter,Namco Bandai Games,0.3,0.23,0.0,0.08,81.0,29.0,8.1,12.0,Namco,T,13.0,0
2050,3294,Vanquish,PS3,2010.0,Shooter,Sega,0.21,0.21,0.11,0.08,84.0,61.0,8.1,304.0,PlatinumGames,M,6.0,0
2051,3296,Tearaway,PSV,2013.0,Adventure,Sony Computer Entertainment Europe,0.14,0.34,0.0,0.14,87.0,82.0,8.9,391.0,Media Molecule,E,3.0,0
2052,3298,Half-Life 2,XB,2005.0,Shooter,Electronic Arts,0.37,0.21,0.0,0.03,90.0,35.0,8.6,115.0,Valve Software,M,11.0,0
2053,3300,Tony Hawk: RIDE,X360,2009.0,Sports,Activision,0.46,0.1,0.0,0.05,46.0,43.0,3.0,67.0,Robomodo,E10+,7.0,0
2054,3301,Borderlands: The Pre-Sequel,PS3,2014.0,Shooter,Take-Two Interactive,0.26,0.21,0.05,0.1,77.0,24.0,6.3,130.0,2K Australia,M,2.0,0
2055,3302,Major League Baseball 2K8,X360,2008.0,Sports,Bethesda Softworks,0.56,0.0,0.0,0.05,70.0,28.0,5.9,34.0,Kush Games,E,8.0,0
2056,3303,Sacred 2: Fallen Angel,PS3,2009.0,Role-Playing,Deep Silver,0.22,0.22,0.08,0.09,70.0,45.0,7.1,51.0,"Ascaron Entertainment GmbH, Ascaron Entertainment",M,7.0,0
2057,3304,pro evolution soccer 2011,X360,2010.0,Sports,Konami Digital Entertainment,0.09,0.44,0.0,0.07,79.0,43.0,5.9,33.0,Konami,E,6.0,0
2058,3305,Major League Baseball 2K9,X360,2009.0,Sports,Spike,0.56,0.0,0.0,0.05,64.0,29.0,5.3,26.0,2K Sports,E,7.0,0
2059,3306,Final Fantasy IV Advance,GBA,2005.0,Role-Playing,Nintendo,0.27,0.1,0.22,0.01,85.0,30.0,7.3,70.0,TOSE,E10+,11.0,0
2060,3307,Dragon Ball Z: Ultimate Tenkaichi,PS3,2011.0,Fighting,Namco Bandai Games,0.27,0.18,0.09,0.07,58.0,26.0,5.4,77.0,Spike,T,5.0,0
2061,3311,Harry Potter and the Goblet of Fire,GBA,2005.0,Action,Electronic Arts,0.44,0.16,0.0,0.01,71.0,9.0,6.0,8.0,Magic Pockets,E,11.0,0
2062,3313,Dragon Ball Z: Buu's Fury,GBA,2004.0,Action,Atari,0.44,0.16,0.0,0.01,62.0,19.0,8.9,39.0,Webfoot Technologies,E,12.0,0
2063,3315,Spider-Man: Mysterio's Menace,GBA,2001.0,Action,Activision,0.43,0.16,0.0,0.01,84.0,8.0,8.7,11.0,Vicarious Visions,E,15.0,0
2064,3318,MySims Racing,DS,2009.0,Racing,Electronic Arts,0.25,0.29,0.0,0.07,67.0,11.0,7.3,4.0,EA Games,E,7.0,0
2065,3319,Naruto: Ultimate Ninja,PS2,2003.0,Fighting,Atari,0.5,0.02,0.0,0.08,75.0,34.0,7.7,35.0,CyberConnect2,T,13.0,0
2066,3320,Pac-Man Party,Wii,2010.0,Misc,Namco Bandai Games,0.47,0.08,0.01,0.04,59.0,14.0,5.9,8.0,TOSE,E10+,6.0,0
2067,3322,Tony Hawk's Underground,GBA,2003.0,Sports,Activision,0.43,0.16,0.0,0.01,86.0,9.0,7.7,9.0,Vicarious Visions,E,13.0,0
2068,3326,Shadow The Hedgehog,PS2,2005.0,Platform,Sega,0.5,0.02,0.0,0.08,45.0,28.0,6.0,137.0,Sonic Team,E10+,11.0,0
2069,3327,Wave Race: Blue Storm,GC,2001.0,Racing,Nintendo,0.4,0.1,0.09,0.02,80.0,21.0,8.3,29.0,Nintendo,E,15.0,0
2070,3328,Aliens: Colonial Marines,PS3,2013.0,Shooter,Sega,0.2,0.29,0.0,0.11,43.0,25.0,3.6,295.0,Gearbox Software,M,3.0,0
2071,3329,Backyard Wrestling: Don't Try This at Home,PS2,2003.0,Fighting,Eidos Interactive,0.3,0.23,0.0,0.08,51.0,24.0,7.8,29.0,Paradox Development,M,13.0,0
2072,3330,Yakuza: Dead Souls,PS3,2011.0,Shooter,Sega,0.09,0.06,0.42,0.03,64.0,55.0,7.4,69.0,Ryu ga Gotoku Studios,M,5.0,0
2073,3331,Fight Night Round 2,XB,2005.0,Fighting,Electronic Arts,0.42,0.16,0.0,0.02,88.0,48.0,8.8,27.0,EA Sports,T,11.0,0
2074,3333,Dead Island: Riptide,PS3,2013.0,Action,Deep Silver,0.26,0.19,0.07,0.09,62.0,25.0,5.9,140.0,Techland,M,3.0,0
2075,3335,Kinect Sports Rivals,XOne,2014.0,Sports,Microsoft Game Studios,0.3,0.23,0.02,0.05,60.0,53.0,5.1,144.0,Microsoft Game Studios,E10+,2.0,0
2076,3336,NBA 2K8,PS2,2007.0,Sports,Take-Two Interactive,0.5,0.02,0.0,0.08,72.0,7.0,6.0,9.0,Visual Concepts,E,9.0,0
